gene_id	logFC	logCPM	LR	PValue	FDR
LOC111559111	-1.30320671778379	4.75245792406432	9.62809766544405	0.00191622982309763	0.00648277493387734
PAPSS1	-1.30310240504417	6.24073760934396	9.52574971794172	0.00202608802005706	0.00678793798499074
LASP1	-1.30038159138359	8.2575106168408	9.44932345063251	0.00211226999949658	0.00704967426332492
LOC101090830	-1.29920373950862	4.33209754887679	11.3361309543974	0.000760135270704466	0.0028785543579789
LEPROTL1	-1.29910201084639	4.99496805492686	8.96314055971179	0.00275480930072952	0.00888458158109449
MRPL17	-1.29891516164796	5.00854325325813	12.0614038191933	0.000514765138931598	0.00204704936915132
GALT	-1.29754464136849	4.78664901706954	15.639396562749	7.66411009389456e-05	0.000370386724321864
YKT6	-1.29461287167134	6.31488318290063	8.82708272136768	0.00296792464795381	0.0094396692087004
CLNS1A	-1.29368835006807	6.25550228587208	11.0471538876188	0.000888234499069428	0.00330769050263567
HADHB	-1.29354733279648	6.33920308472708	9.30479242955504	0.0022855519996637	0.00755879508356519
CHCHD10	-1.29169456432033	4.12759656225989	6.97665554294862	0.00825797914776943	0.0225159901010135
SQSTM1	-1.2909382301142	8.46613007477039	5.66817697903279	0.0172754000396717	0.0418970753503257
FAM98A	-1.28985505509667	4.85094488351091	11.9570016462649	0.000544424092346422	0.00214936142113781
FUBP3	-1.28951690210413	5.8820781344361	11.9252152548849	0.000553792281468775	0.00217978887513939
HIKESHI	-1.28829869084355	5.02469786183019	8.85396440572608	0.00292452997857221	0.00932424852011738
TOR1B	-1.28671255634499	5.06157513474432	10.94261791086	0.000939772907214507	0.00347428068705445
TSPAN6	-1.28619916921102	4.5159482246182	10.9841798142739	0.000918929413870247	0.00340364400175536
ZNF512B	-1.28580442520345	5.81371552340207	10.7213255982033	0.00105907771060555	0.0038595603433148
EPB41L2	-1.28470155411186	7.34120162924658	8.45053352761919	0.00364936367523017	0.0112922894388223
FAM3A	-1.28454067397158	5.29109605093688	16.507169500133	4.84664617171306e-05	0.000246044633312923
POMGNT1	-1.28385323545677	5.74365396174547	12.8046319514862	0.000345762229772897	0.00142956450576866
COPA	-1.28343154114927	7.4547823170665	9.45642157473275	0.0021041115646026	0.00702423201787839
SPRED2	-1.28320226209888	3.51739695024126	7.28367434612839	0.0069584060943811	0.0195493819688639
PPARGC1B	-1.28286567335094	3.86227120769387	6.66401059211878	0.00983792591567667	0.0261289418723791
RNF145	-1.28196956493962	6.80768765797893	7.52068332056698	0.00609945385148872	0.0174919433769857
BAG5	-1.27959760251096	5.41952093499453	12.7266208089747	0.000360487302315333	0.00148623150118885
NHSL1	-1.27955873439464	4.33034153109167	8.73519037838249	0.00312126725333842	0.00988271219688339
ATL3	-1.27885131032767	8.24839169499165	6.45451789639182	0.011067056864198	0.0288723239547299
AP5S1	-1.27571197982759	3.08270221736812	5.37195611194906	0.020463016915159	0.0481852092190261
CXXC5	-1.27554643080267	5.47193080493865	13.054432240206	0.000302567540507513	0.00126734562211302
PPID	-1.27490215571269	5.58610890413306	11.795391296751	0.000593775302798404	0.0023197717471341
CISD1	-1.27466069282814	4.99165664727553	6.41487654595063	0.0113168195375843	0.0294138686456166
ESD	-1.27442744118578	6.03657798132049	6.35861248718804	0.0116812857388741	0.0301818296419068
YIF1A	-1.27141528873787	4.88222611354785	12.3346076805747	0.000444637541649084	0.00179537798740336
ATP2A2	-1.27089843985552	7.76580245221694	7.35385535517637	0.00669191002913056	0.018942608997472
TANC2	-1.27042235582345	4.70992935577199	6.56631883926674	0.0103926692044066	0.0273594399291857
EFNB1	-1.2692744942952	4.60791655668656	13.4216650535218	0.000248734821770398	0.00106671472748135
AKR1A1	-1.26851989636186	6.45369598146618	10.7870417776583	0.00102213098050669	0.0037415411038185
SSR3	-1.26751122801296	6.1717508910046	7.74892318827827	0.0053744577333309	0.0156696309341261
STRAP	-1.26739872741825	6.30692140880665	10.7682903601031	0.00103253840539077	0.00377332261039908
SEC31A	-1.26706004447289	7.85210826475301	7.36897318461685	0.00663588147030238	0.018800231548959
RCN2	-1.26433377735977	5.0247673539067	10.9936476887302	0.000914246961577837	0.00339108617207065
NANS	-1.26431312861336	4.96330974052488	12.5265784102063	0.000401203830733158	0.00163458487137884
IFFO2	-1.2633445599076	3.7710950933027	7.19389899126882	0.00731518599130723	0.0203902263729662
PSMD14	-1.26312449004842	6.55761824859384	9.58561806407234	0.00196107412468065	0.00660553792047849
PCYOX1	-1.26309088813784	7.16585210188773	5.88659454685548	0.0152565759781911	0.0376692467660962
PSMD2	-1.26235107463475	8.30372848200852	7.132429511237	0.00757020858724137	0.02094977800303
SH3GLB2	-1.26014802173021	4.00597728173396	8.95398813549449	0.00276864496278	0.00891605591326673
ZNF282	-1.25991619843481	4.84158659158376	14.561489616021	0.000135658879921973	0.000620729247285934
MOSPD1	-1.25984955619448	3.7727457307672	8.5156403181153	0.00352107008147502	0.0109462243699071
TMEM104	-1.2595835548594	4.41670168911769	13.740732161306	0.000209853682204939	0.000917664069168751
PSMA3	-1.25874112870441	6.58308138501915	10.3767510950847	0.00127612055368955	0.00454574647830292
TCEANC	-1.25761805426308	3.98854808734093	7.98156135012491	0.00472561679522321	0.0140526329489495
LMAN2L	-1.25719231270925	4.2785319141129	13.4426015375158	0.000245974288759912	0.00105729465817109
LOC102899611	-1.25599312508725	6.21346544940224	9.75448399782538	0.00178885846521847	0.00610855832398178
ACTR1A	-1.25560736761458	7.13227876018721	8.50288562732059	0.00354583700083899	0.011008284590019
TRPC1	-1.25478928640557	5.39268651706009	6.74914944783382	0.00937923860114869	0.0251088837541563
LOC111559427	-1.25366568281804	3.92218610511986	7.28050535554548	0.00697069228753983	0.019579707810228
AFG1L	-1.2531379596182	4.17985540083355	10.5420185448061	0.00116690906329308	0.00419543770893016
EFCAB8	-1.25293231131616	4.42236151248595	12.7131556492341	0.000363092209528991	0.00149509227036365
NDUFA11	-1.2528244701426	5.19738385265835	9.6722796796616	0.00187069047856828	0.00635821578613092
TMED10	-1.25264486167607	7.74971373841257	5.62558801392797	0.0177001268802565	0.0427688571789073
ANKRD40	-1.25185109641545	5.16797168091836	13.8227129543256	0.00020089296653819	0.000881711839424972
IFT140	-1.2515227407299	4.59713943811045	13.803851234036	0.000202919849621544	0.000889417897990489
GLUD1	-1.25022022760243	8.27984228212041	6.58040535093525	0.0103107409809803	0.0271866292733383
LOC101096765	-1.24981578268265	7.32144257945202	8.65608178818415	0.00325971490533084	0.010273112080369
FRS2	-1.24746894960152	5.98193432245142	9.54804934986514	0.0020016201857274	0.00671968833392189
RAB28	-1.24711089000989	4.95078187624213	10.9979830909595	0.000912110894575318	0.00338507671649092
LOC101099822	-1.2468407348629	3.23028379407022	5.60596660450182	0.0178994177057653	0.0431869936666221
NRIP1	-1.24629961211448	5.63643093220155	13.1255888566271	0.000291289789866434	0.00122755167386552
NUDCD2	-1.24616127389918	4.60378958652812	11.4529768873701	0.000713795584630844	0.002726969274268
BTBD1	-1.24583831072326	7.00798669327056	6.45705923709995	0.0110512392246447	0.0288492962691491
RBM28	-1.24374417952111	5.03357580640302	16.1423816397416	5.87544196769982e-05	0.000291837338917959
MUL1	-1.24354897116631	4.21941208484529	12.4049540777272	0.000428196339149765	0.00173218882819432
LOC101081013	-1.24335137247522	4.49592845257549	13.3360903421709	0.000260346578361007	0.00111178917924878
NDUFS8	-1.24288609147412	4.50262572992333	7.92521062577067	0.00487506695171584	0.0144153906280683
CSTB	-1.24248654945524	6.01056618019549	6.31626819159935	0.0119635147339357	0.0308079285426685
SAMM50	-1.24067854163831	5.91309573548585	11.1010759465316	0.00086277649391488	0.00322019793220847
UPP1	-1.23985466630817	6.78655766934802	5.70288806680878	0.0169370214400718	0.0411600985848264
RRAS2	-1.23938098650077	6.94634513599594	7.0711627315352	0.00783344039038268	0.0215826660178442
CA3H2orf49	-1.23917863572993	5.24008354794313	11.0883456618011	0.000868719487108891	0.00324053605154348
USP53	-1.23863843764957	6.14515330743868	7.16015915640095	0.00745405824677337	0.0207201030231745
FUT8	-1.23840674972371	6.38879271509179	9.91284332973012	0.00164129353633555	0.00566807765192931
HARS	-1.23827063528135	6.15722389154974	10.9256602995117	0.000948413944488546	0.00350395163105946
ZNHIT6	-1.23823543324852	4.20589028679694	8.19811222206193	0.00419339987860848	0.0127002046173503
WWC2	-1.23817023028269	7.30532052700191	5.60471238169701	0.0179122351017886	0.0431956815037384
OGFOD1	-1.23752423614267	4.44379953119193	13.8908783661597	0.000193736442096065	0.000853155479740492
CSRNP2	-1.23740535652437	3.92805361013004	9.75324059903422	0.0017900688067016	0.00610951182063591
NEDD9	-1.2369734272677	7.49865318401817	6.79637617930878	0.00913430859538346	0.0245483374354325
ASCC2	-1.235965032874	6.21916622033197	13.4853829312043	0.00024042906661497	0.00103753720525756
HELLS	-1.23559053192929	5.25001620425492	14.71992013559	0.00012472158572224	0.00057753047615842
FAM173B	-1.23524473949926	3.70189812863117	7.88341397256499	0.00498902111666759	0.0147158741546479
MDFIC	-1.23499201039568	6.2670629610536	7.78441698713279	0.00526987943033784	0.0154298589389387
SLC35B4	-1.23441873568229	4.65443908249064	12.5498321768335	0.000396241886438398	0.00161687881708057
SNUPN	-1.23421006956454	5.0752294801162	16.2474269240052	5.55850324389825e-05	0.000278519427528357
ADAMTS6	-1.2342047701476	6.05601984348597	8.58490342546897	0.00338961366216678	0.0106109417359403
ADIPOR2	-1.23384744245558	7.02953551064189	7.73257683397558	0.00542332955489962	0.0157945747334549
MANBAL	-1.23363725312471	4.52999830197408	10.1584275508639	0.00143643086023972	0.00503614271411323
EMC7	-1.23342851933862	6.65662161122937	6.40544306733255	0.01137710318879	0.0295354550240338
DCXR	-1.2333598539236	4.23739256613117	5.94636660255725	0.0147476529354992	0.0366332480546197
HM13	-1.23295241737791	6.58947774791511	8.62260942744561	0.0033201587900422	0.0104385346913569
UBE2A	-1.23271297638045	6.00165717569216	7.98178494160864	0.00472503318881414	0.0140526329489495
ANKIB1	-1.23253299307193	6.80313366299149	7.72882741464257	0.00543460319215683	0.01582389564914
CBR4	-1.23054351926515	3.34631148843955	6.08593536096071	0.0136262206657292	0.0343350410515291
GNL3L	-1.22941067544369	5.71312337325727	14.1978987823956	0.000164554162720935	0.000737767091693486
SEC62	-1.22907269178916	6.97406688811239	9.11866005623261	0.00253015220536368	0.00823900431538153
YARS	-1.22871526070085	6.62916941834089	8.44252568262944	0.00366546814167821	0.0113367754945188
GINS4	-1.22749104109258	3.97102388763802	6.68172585791558	0.00974062689233583	0.025928244768382
PSMD7	-1.22727507699631	5.7122246883406	12.7576898412103	0.000354548517294474	0.00146404663072856
EXOC7	-1.22613144031219	6.46575520057432	10.8708198747597	0.000976912731120466	0.00359708916119357
PTPN9	-1.22525300317414	6.15298261772868	13.2842403032491	0.000267646462156274	0.00113888603206121
TMED1	-1.22520252803843	3.66872146989428	6.54104093282317	0.0105413651150939	0.0276779380562979
GEMIN5	-1.22504861473466	5.6066239031322	13.0337921527858	0.000305920463801026	0.0012781261529643
EEF1E1	-1.22442508022772	3.81410105622971	6.30899510680479	0.0120126907429702	0.0309057380628455
UBE2Q2	-1.22375397704867	6.40338556512241	6.96104236757916	0.00833034870940544	0.0226616349790531
TRIM68	-1.22344953124089	3.30472088314565	5.48105408271041	0.0192236634211514	0.045668380716106
NAP1L5	-1.2233141921375	3.47308676367611	6.07660909536479	0.013698346307671	0.0344969101123711
DCTN5	-1.22254317203717	6.08901850984245	8.73622370668151	0.00311949891776965	0.00988104858747072
TM9SF1	-1.2202623537894	5.9829972085592	9.15175078998114	0.00248480204080762	0.00812239668367517
SLC25A1	-1.22015493508808	5.64783455461006	7.78322808702594	0.00527334858282156	0.0154365722624063
SLC31A1	-1.21993211281813	5.27605181547302	10.0709767614008	0.00150623160179276	0.00525419386239404
SNX12	-1.21659999746356	5.49903823022	9.07048549564136	0.00259768091937532	0.00842544901259575
SIK1	-1.216422795473	3.73206438982783	6.52386064588348	0.0106436709909674	0.0279186277062693
DDB1	-1.21523263497567	8.22835141173783	7.02619268830099	0.0080325952572574	0.0220158202926042
RAB9A	-1.21475950183489	4.88738161836133	9.21959105357634	0.00239439023411166	0.00785932542327347
VPS18	-1.21354055476345	5.32011373025217	14.6736036146094	0.000127823894598583	0.000590437511023301
RAN	-1.21348905424	8.00213402716708	6.76559474395492	0.00929319475678801	0.0249090267143237
MAP3K12	-1.21331990855498	4.34344442974277	12.9339467265419	0.000322676743196084	0.00134300250585544
CHMP2B	-1.21170354569146	5.90551933355562	8.71539375015115	0.00315534261371479	0.00998520089472603
CMPK1	-1.21032800311999	7.02911751117555	6.43306839434048	0.0112014903500619	0.0291487523029671
VIM	-1.2100225216295	9.18805059836788	6.20813002449296	0.0127164891465392	0.0324331150767732
LOC101083473	-1.2088872300001	4.57467817671153	13.6146885914756	0.00022442270819719	0.000975521430828662
MTHFD1L	-1.20799316237414	5.17504718478182	14.173333162951	0.000166716629638871	0.000746442282753634
GYG1	-1.20765322927449	5.52000021904853	7.24097589928799	0.00712582381501438	0.0199443209881083
SDF2L1	-1.20719252455664	4.0295132581372	8.46972237004384	0.00361106541340298	0.0111922558857079
CC2H3orf58	-1.20505419973035	4.82394743129853	8.97253705387658	0.00274067770949334	0.00884552719667513
ABHD14B	-1.20304947723489	4.96741092289007	10.164233633527	0.00143191424313941	0.00502476187886792
CEP63	-1.20215599495198	5.7546142202542	9.26201622600297	0.00233955319626983	0.0077024477156671
NDUFB1	-1.20099256845013	5.28761281490544	7.36935235794714	0.00663448238108001	0.018800231548959
KDELC1	-1.19871921269928	4.78405529732941	11.2508990199655	0.000795844598987078	0.0029942284038152
MRPL37	-1.19856598861643	4.96288418379017	12.4676602265966	0.000414058413831569	0.001681010326406
ILVBL	-1.1981665928042	5.98745124939468	9.69398985254637	0.00184871683871113	0.00629331026573441
GFPT1	-1.19781605888981	6.3942968043579	8.8750539569776	0.00289093697088681	0.00924634800608035
ABR	-1.19733554732061	7.80845209525502	7.61621818274357	0.0057845669357427	0.0167241400964423
UAP1	-1.19685044200101	6.42063118651154	8.57846031561378	0.00340162886467202	0.0106342231414845
DIRC2	-1.19598162508603	4.49165550697953	11.0216280798938	0.000900549412748451	0.00334756838468782
LANCL1	-1.19579094249739	6.46040277177225	9.46579248720397	0.00209338975289975	0.00699199636734624
EBP	-1.19508779405776	4.29047355120417	9.34001998610592	0.00224203080578592	0.00743359531690971
GUCD1	-1.19476177706812	6.00311516908494	7.32055056282665	0.00681705252613343	0.0192180838454241
SLC25A40	-1.19440625304459	5.95177837487286	6.9712116864825	0.00828313896981757	0.0225705217402234
VPS26B	-1.19382861613818	5.89015783271973	10.0108331240696	0.00155622108338187	0.00541131141420781
LOC101096439	-1.19341099332603	4.88549476439811	9.42628431013308	0.00213897242933556	0.00712640091929155
SDHB	-1.19307915953481	5.83035819306119	8.87351071333676	0.00289338181982482	0.00925092600250306
PGAM1	-1.19262667978931	8.43214258477939	5.36884131644507	0.020499590635611	0.0482540139750893
MVB12B	-1.19254333196073	3.39002484493992	5.56363058876839	0.0183373474839745	0.0440011254394218
ATP1B3	-1.18949168093836	6.67840731699945	8.48773603821791	0.0035754845842927	0.0110898331835673
CREM	-1.18867015392911	4.03861371734386	8.91520452414699	0.00282806138344522	0.00907843677469464
RMDN3	-1.18767939425892	4.59182054888736	13.8145875310516	0.000201763612960844	0.000884645470392637
NIPA2	-1.18718100571475	6.51536111504084	6.2172598361844	0.0126510763319506	0.0322996254288303
MRPL21	-1.18620744862791	4.19557813371258	8.02146385302501	0.00462261919337456	0.0137963683590299
NBR1	-1.18446526075095	8.45497504752823	5.51174055507341	0.0188892399946585	0.0450206132310033
ERI3	-1.18270243481002	5.18556729941907	12.866317636848	0.000334549257125321	0.00138801451193664
AFF4	-1.18262537652051	7.76614251800577	6.39839441119564	0.0114223619468091	0.0296353609782475
CDK5	-1.182481171703	3.38861380541114	5.8092209779451	0.0159423548856598	0.0391367560995343
CLTCL1	-1.181616004149	4.14959831698372	9.12258745109523	0.00252472615067063	0.00822541739703343
NTMT1	-1.18142398891569	4.79121765046659	8.84352670923299	0.00294130232468639	0.00936989933048781
ELOC	-1.18045297276024	4.16228323971446	5.60113467510967	0.0179488491827533	0.0432585395455044
ABHD2	-1.17967524028226	6.31460961974073	9.64037637628258	0.00190346228882343	0.00644858287470103
AAGAB	-1.1774999024785	4.6825012120791	14.2288147004728	0.000161872786949447	0.000726987194776724
GSR	-1.17717825566334	5.85295624093974	6.84969225741196	0.00886565423797262	0.023924322550877
SREK1IP1	-1.17578038348322	5.51746072577481	8.27178440280944	0.00402659127372381	0.0122743222497276
RRP12	-1.17555582911184	4.92828510876379	14.4658596900532	0.000142723006091286	0.000649429268008305
SAE1	-1.17493657163967	6.13412351623132	11.0341221827197	0.000894500220108773	0.00332724670875494
HAUS1	-1.17486425845878	3.86262024264003	8.0785842133141	0.00447914261282217	0.0134415249275247
LOC101084705	-1.17438095885463	6.02388025193743	9.17881741493827	0.00244832167322685	0.00801629873197503
UFSP2	-1.17410133876211	4.78248198701765	10.5594193010245	0.00115597505688714	0.00416182734472701
