genes	logFC	logCPM	LR	PValue	FDR
RPTOR	1.15832841721169	5.17085829064937	44.5966276413226	2.42108321790051e-11	6.94654288348451e-11
PURB	1.15866021361311	6.51344289537976	61.4306716816339	4.58610345188451e-15	1.65307367856217e-14
MLLT1	1.15885598652985	5.92534838251531	55.3653326120644	1.00086124638098e-13	3.3165743819567e-13
NELFA	1.15921696350547	4.4348072407367	54.4746417986773	1.57466714349898e-13	5.15705488819359e-13
LOC101083984	1.1593279856828	3.28161083051646	30.2684644679764	3.76192838292943e-08	8.53882266009167e-08
PROSER3	1.16009337212214	0.608072683051525	7.26197969994133	0.00704296113876518	0.0100612616090667
GPATCH2	1.16043375578543	4.29328992856459	37.1722043724369	1.08144304408452e-09	2.77283716492208e-09
ABCC10	1.16149462022728	3.38790823882738	29.5400350178645	5.47735368042565e-08	1.22811944395775e-07
SPX	1.16157550167277	4.88613549855051	37.0318074968847	1.1621785851308e-09	2.97511258682651e-09
PBRM1	1.1620254533257	6.44206876964434	74.6387066861839	5.65240502319807e-18	2.38154418765715e-17
TUBB4A	1.16242075196839	2.30568856838484	12.7726849735652	0.000351717628943872	0.000574044831750078
PDZD8	1.1627805990421	5.64643324824724	31.4443385246097	2.05240173607893e-08	4.75391975398885e-08
WDR90	1.16372417093504	4.33532640542428	40.602369243263	1.86580295877859e-10	5.01840683198488e-10
COQ8A	1.16449039110297	4.9238659477199	23.8394690452607	1.04713178063065e-06	2.12943213099867e-06
LMTK2	1.16457758926768	5.06341479895387	41.7345529863892	1.04544962351448e-10	2.86023839509254e-10
HNRNPDL	1.1648321044416	8.10350563773022	49.8062713665941	1.69700674754188e-12	5.22720229831565e-12
OTUD5	1.16548946800747	6.23050096513796	73.9753270420453	7.90995404534754e-18	3.30894185283319e-17
KCNK7	1.16603233300856	0.488667062517182	6.35653904120353	0.0116949449937952	0.0162847879059573
ST7	1.16728101721773	4.89476663573774	52.6814840713859	3.92271895290079e-13	1.25319064492349e-12
EIF1	1.16754206601125	7.36199605835422	31.9011837997596	1.62218262648649e-08	3.79352481120511e-08
ZNF502	1.16755598757426	3.78743909196646	40.8537233194129	1.6406038558893e-10	4.43117652971818e-10
SLC9A1	1.16775610900415	3.7930794363456	25.9802768927105	3.44923230521892e-07	7.26637521078217e-07
MAD1L1	1.16920478684221	3.8055702951827	48.6053537512806	3.13013563956891e-12	9.47860045633251e-12
OCIAD2	1.16941546394136	3.89903892626895	23.3492183164602	1.35098400887933e-06	2.71946944943292e-06
ZRSR2	1.16998367067656	3.74146420264788	21.3720244625346	3.78250346740595e-06	7.35015025148932e-06
USP34	1.17006920259092	8.04240735381	48.8452866655592	2.76970217005003e-12	8.40886273237646e-12
LOC101092973	1.17070438964504	3.87099603647769	38.2485948189452	6.22819105018588e-10	1.61912880415737e-09
CE2H19orf54	1.17089249435053	1.06960069674583	10.6839571416312	0.001080686396598	0.00168674966197802
ACTR5	1.17090841338056	3.44049264294086	36.3523928419102	1.64676907642375e-09	4.16683947000925e-09
NUP153	1.17099181286673	6.26076772142468	68.1256271249756	1.53403935148981e-16	5.99712201156838e-16
MYD88	1.17169827631444	5.82889409267202	48.4813492544672	3.33445065883208e-12	1.00760098751071e-11
ZNF570	1.17174446968643	3.24125524528684	31.4959867925907	1.998528853798e-08	4.63496252965884e-08
LOC101080632	1.17281093930395	1.05147659489025	7.11366481857001	0.00764985582285842	0.0108728444508932
ANKRD37	1.17298657839162	2.84853639151403	17.8762849996074	2.35740502614117e-05	4.29306024034773e-05
SLC25A27	1.1733181536571	2.14402532270037	15.4505356429491	8.46929363016674e-05	0.000146536693882782
HCFC1	1.17346798429748	5.92191827560987	63.1491193230551	1.91635163369537e-15	7.0655194453314e-15
XPNPEP3	1.17427801033654	4.26796014439539	30.968285839139	2.62279294866956e-08	6.00713206517338e-08
FAM131A	1.17483987744409	3.54946600439062	34.8996349741446	3.47145944500841e-09	8.56541275344816e-09
RBMX	1.17506485577125	7.24779318944721	48.2165443457911	3.81654595062119e-12	1.15058422452458e-11
LOC111559207	1.17526153192401	14.4453636942692	26.017864429803	3.38272712519253e-07	7.13093032585945e-07
LOC111556822	1.17598837211791	2.56331772799538	11.9199897785328	0.000555347854213299	0.000890725192860207
TNIP1	1.17678264241005	6.37053538030051	48.2691208011593	3.71557416881825e-12	1.12093005977191e-11
BTBD7	1.17685321569829	6.41900748732033	59.8455378806144	1.02601704693747e-14	3.6154485940854e-14
RCL1	1.17717681755239	3.90454643002282	33.1942924566929	8.33949542862842e-09	1.99878224387699e-08
GGA1	1.17880390355116	5.17826999966744	57.4120749239601	3.53430805044379e-14	1.19794930161823e-13
ELF2	1.17947699886096	6.32393129490243	60.1017417549373	9.00785946521439e-15	3.18635116628826e-14
OPRL1	1.17954582171335	0.782154560486548	4.63310689118619	0.0313607250057213	0.0414240360267663
REV1	1.17959993831739	5.75557960562666	59.573904615045	1.17786693386539e-14	4.129097539022e-14
TCIRG1	1.18039349125658	5.45114382193439	33.263130927032	8.04943783014479e-09	1.93141580828609e-08
PTGER4	1.18097476645876	4.88349179485487	13.2982497934244	0.000265653984729916	0.000438630065428463
MKL1	1.18157149184355	5.51390459577769	49.8226510160437	1.68289874897468e-12	5.18746299367268e-12
PROX1	1.18199844201937	0.880430538924634	4.64759734156222	0.0310970443233273	0.0411131297424861
CAND2	1.18338981890982	2.71267434666402	13.8061546750519	0.000202671221279125	0.000338406362096955
PNRC2	1.18426098882404	7.71732125112162	58.6742066490145	1.8606480336074e-14	6.43345246365539e-14
STK35	1.1846655009702	3.17893939336775	34.5436896485345	4.16790532113198e-09	1.02231789514339e-08
LDLRAP1	1.18682663524057	5.17774939514682	17.9535118407144	2.26366379735377e-05	4.12642713702779e-05
CMKLR1	1.18715107670097	3.62433457881171	9.82888328644208	0.00171792616986876	0.00262109237108688
WIPF2	1.1872743155592	5.16995639238024	64.4597397899263	9.85251127086381e-16	3.70136434198458e-15
FAM35A	1.18748901301851	3.62568771448393	40.8693220787394	1.62756086798951e-10	4.39892218381098e-10
RBM25	1.18769072898418	5.69177582482185	51.2456364697754	8.15016973045016e-13	2.56122658415243e-12
LOC109494227	1.18830821920853	1.45640037770596	12.5912599000629	0.000387554806501521	0.000630620027687372
ZNF653	1.18846755957774	2.57393836635055	24.8488987263377	6.20044580999519e-07	1.28378792119936e-06
CDK10	1.18900752327951	4.71236425307648	44.1850636668777	2.9875216722838e-11	8.5111700922121e-11
PPDPF	1.18910477328048	3.51029636074484	27.7884053726927	1.35334753155175e-07	2.94584356361569e-07
FAM160A2	1.18937903639715	3.9533850600429	44.3507904741465	2.74501144573041e-11	7.83412538517041e-11
PMVK	1.18957605612489	3.30138695561827	25.719172921883	3.94884417935461e-07	8.28101518392461e-07
ATP8A1	1.18981605577623	7.62006311668021	13.8963633248088	0.000193171876477498	0.000323172615245854
ZNF839	1.18991541866065	3.25127392350967	32.4685007010283	1.21140194283622e-08	2.85777407293923e-08
KLHL8	1.1910849216068	7.11866237855629	19.3454686697815	1.09077777153431e-05	2.04592218142495e-05
LOC102901203	1.19182752242453	1.9044161570739	14.029139474757	0.000179999501252009	0.000302036633833874
LOC102901291	1.19208943598467	0.99312397028732	11.9161810842131	0.0005564844437302	0.000892437188608355
LOC102902396	1.19214995553646	3.93481399724757	40.6752189783003	1.79752337690312e-10	4.84384851481812e-10
DNMT3A	1.19227630355185	5.17306476975885	38.2570539160046	6.20125044223403e-10	1.61277529650116e-09
TOPBP1	1.19230175973531	5.88361859099693	60.9483187940651	5.85929486552665e-15	2.09876835863997e-14
MPV17L2	1.19264261539901	2.70071789504139	15.0016615446297	0.000107416558368426	0.000183963934585649
DALRD3	1.19343690092495	3.16885481116885	32.5353662982594	1.17043113394716e-08	2.76668811116504e-08
UBR4	1.19414149996351	7.86614887015092	43.153660361767	5.06051346600703e-11	1.4135898239353e-10
WDR59	1.19454379021873	4.73448598824535	51.5013700939911	7.15471506792876e-13	2.2560968271657e-12
U2AF1	1.19593517426356	4.30336832440903	40.2877507328341	2.19178904874847e-10	5.86949820633494e-10
DUSP12	1.19623169991185	4.93514494279	41.3918569757071	1.245752390495e-10	3.39815325300636e-10
SMS	1.19646206753116	5.66756465086097	48.9594446781586	2.61309949066768e-12	7.9465088731764e-12
PABPN1	1.19706935047864	5.59353565028398	54.4209379710119	1.61829374358556e-13	5.29518096761151e-13
ADGRA3	1.19714209373024	7.78244715582816	34.8826589969858	3.50185935550514e-09	8.63711610402559e-09
SPSB2	1.19718970833442	3.95015202983428	41.7388058658997	1.0431780358596e-10	2.85462913823068e-10
C2CD3	1.19846774390177	5.07454679546968	45.9563927604676	1.2091471353803e-11	3.54176030093112e-11
SART3	1.19946734691322	5.51987283346278	64.0426462676527	1.21754908684138e-15	4.54361417042629e-15
ORMDL3	1.19951690543264	6.13832868870057	29.1912979542668	6.55730504738763e-08	1.46339441419205e-07
ZBED3	1.20059460111099	2.26557204938291	14.8727193938791	0.000115014345330298	0.000196416844772889
RAB39A	1.20095427961224	3.57291600564834	34.8577005470973	3.54703873262656e-09	8.74520331383765e-09
ARF6	1.20114713277695	7.64431820794824	57.5033873752898	3.37397719588117e-14	1.1454115265933e-13
ZFAND3	1.20162074690994	7.56610822352139	64.4643767256925	9.82935167028422e-16	3.69373975791537e-15
ZBTB18	1.20169281884326	5.39997743212339	62.5136427660919	2.64605282652804e-15	9.68117540531408e-15
DLEC1	1.20259003364815	2.01630803538286	11.200562910096	0.000817725221332765	0.00129179350557676
FAM169A	1.202819837812	1.44109319977345	13.4366522595801	0.000246755562099226	0.000408786960101955
BRPF1	1.20284024848386	4.85143697180338	59.3586190950101	1.31403389850364e-14	4.58525302732721e-14
HNRNPR	1.20387415742297	6.23199303397484	50.319411676173	1.30650763527671e-12	4.05438618194506e-12
NAA60	1.205584693276	5.90181249025757	62.6019789530172	2.52999127513493e-15	9.26705409696541e-15
EMSY	1.20682114870914	4.31134980701541	48.6300857763931	3.09090985597405e-12	9.36421527190448e-12
FHL1	1.20753172819559	7.80190694532862	18.056570614034	2.14437304480274e-05	3.92005374327724e-05
ANAPC1	1.20802341855912	5.99084901633303	69.0366932862069	9.66484382587999e-17	3.816518396276e-16
YPEL1	1.2091625305919	2.04893751976958	18.9682375840813	1.32912695234825e-05	2.47605811128635e-05
RCOR3	1.20923255561291	4.59656003742539	43.2101418885553	4.91651759155562e-11	1.37425937100765e-10
AGPAT5	1.20985425314144	5.38175931802752	45.4009919294433	1.6055304533958e-11	4.65943435136041e-11
ENOX2	1.21022387431748	3.77239162546609	31.4131483457816	2.08563738728839e-08	4.82397155377661e-08
SF3B5	1.21049129343811	5.21324402448456	63.0026600806157	2.06427606963606e-15	7.59571140373647e-15
LOC105261204	1.2106803443613	1.93120117884312	19.9941437782119	7.76797036594522e-06	1.47458807491309e-05
NRDE2	1.21089305875699	4.98355309540857	62.7812921436034	2.30982438252165e-15	8.47987619168281e-15
FOXRED2	1.21104095842078	2.62349636168589	15.9239136139907	6.59403024612529e-05	0.000115469393189787
LOC101095724	1.21157923155004	2.21599467103294	23.5639128955047	1.20832544577949e-06	2.44374678911997e-06
PPIF	1.21175220748526	4.70768604761855	47.0181576181574	7.03320865645029e-12	2.09051145522561e-11
MCU	1.21177556436239	6.07060227939039	52.2658446758988	4.84732451307924e-13	1.54132012438814e-12
ZNF621	1.2122124951862	2.55976723804938	23.6718843270053	1.14239374716216e-06	2.31621634289425e-06
ZCCHC8	1.21225051604847	4.80659708088168	42.1783771794108	8.33161511529384e-11	2.29355048328591e-10
LOC111556187	1.21328742055139	0.522905741569499	6.2495529158731	0.0124224657079788	0.0172419866805642
NCOR2	1.21442624178376	6.01858297343354	33.3674719655065	7.62893405702034e-09	1.83393033613031e-08
APEX2	1.21541704850306	3.57077286938603	39.7416965290014	2.89870376152299e-10	7.68755550326178e-10
IDS	1.21562516881958	5.42763105379545	23.6828599840366	1.13589696356938e-06	2.30461374674367e-06
LOC101082633	1.21626523220354	2.61000819778342	20.9519091324667	4.70958258063568e-06	9.08437771532935e-06
EPG5	1.2165120902726	5.94252657547694	61.5805152022166	4.25003653443801e-15	1.53365196375621e-14
PABPC1	1.21720568075602	8.26452904948589	21.0112927068811	4.56584248757495e-06	8.82314512470095e-06
GMCL1	1.21791026800081	5.70622349237559	48.9211213297241	2.66465793128706e-12	8.09947992925033e-12
WHAMM	1.21817085881189	4.30913811640366	42.3441823314737	7.65436837726563e-11	2.1111717057655e-10
CASKIN1	1.2183480156726	0.664583115135481	8.17885048440595	0.00423816088857218	0.006209230043692
DCAF11	1.21908562484947	6.45063482851529	72.8745331803503	1.38159477770141e-17	5.70920469337236e-17
KIF22	1.21939575259944	0.812546123675723	8.00131315176371	0.00467434387257782	0.00681417575727773
SDCBP	1.21954688738248	7.47265895939546	30.7783220432641	2.89251155497472e-08	6.60845376873498e-08
CPSF6	1.21983479244984	7.03465078084032	63.0740977454395	1.99074877632216e-15	7.32934255444672e-15
CFB	1.22011001304063	1.12665558371338	10.2103689292655	0.00139653233658053	0.00215263266940111
LOC111557975	1.22029951534251	1.67321398728051	16.9871603139902	3.7633456111618e-05	6.7298763653846e-05
PPP6R1	1.22035790426878	6.18075250766743	84.0886190215918	4.73086271358257e-20	2.22597360149852e-19
NUP50	1.22077795504192	6.39111956163523	74.1612697317781	7.19889271038398e-18	3.0183393786028e-17
SERF2	1.22204759311618	8.84571242515563	45.480344696529	1.54178285671693e-11	4.48452266645879e-11
RABGAP1L	1.22220560675129	7.29684993555192	55.6193202154383	8.79549420069132e-14	2.92133630456647e-13
LRR1	1.22239006793644	1.21476384407178	14.1897288159319	0.000165270196699539	0.000278516885774724
AGPAT1	1.22309146140107	3.82224879702454	30.2742000943442	3.75082030225635e-08	8.5151081566978e-08
ZNF41	1.22329889901598	3.31594293942409	33.8069918297337	6.08597423638346e-09	1.47289941314764e-08
MTG1	1.22365717354664	5.02383328534071	60.0867784890275	9.07660084233571e-15	3.20890682740142e-14
TLE4	1.22434373832828	4.83800010247063	50.3944698367002	1.25748077360015e-12	3.90600422377678e-12
CHST12	1.22470221073463	4.50577830646685	40.0816766791921	2.43562921461483e-10	6.49685832076266e-10
LOC109498801	1.22484518701065	1.72252902292279	18.2673333764895	1.91971094648989e-05	3.52484511345104e-05
TMEM53	1.22623536146025	0.88169847406642	5.91849569094721	0.0149827454652614	0.0205763463172694
LOC102901245	1.22670817463847	2.48717036289369	18.8244869978639	1.43315293073395e-05	2.66139285063725e-05
TCP11L2	1.22719660577586	6.79591510130739	42.53247692557	6.9518288007266e-11	1.92151170259261e-10
KIAA1109	1.22739615025357	7.71534216713049	18.8448233896736	1.4179539730711e-05	2.63506518597954e-05
SLC37A1	1.22805147393226	3.48624123842466	24.2096091487076	8.64001272763967e-07	1.76789218068172e-06
ZNF485	1.22822367955237	0.764597121683073	10.0548635992675	0.00151946267031711	0.002331530048671
CELF2	1.2283883291939	7.3829673529372	63.4128812615835	1.67618328627751e-15	6.21377862693908e-15
TMEM39B	1.22864579882734	3.29911299029813	34.7790422631805	3.69327890414658e-09	9.09532519128861e-09
KAT5	1.22988545702128	4.91481836985913	60.6212474620431	6.9183225426194e-15	2.46411504645574e-14
CEP76	1.23132141699068	2.99246892543638	29.598234446818	5.31533321745215e-08	1.19262095521017e-07
RBM39	1.23225792207457	8.29327362505061	49.6776344363294	1.81199790419611e-12	5.5614795265153e-12
PHTF2	1.23229977095959	5.17678370107552	58.3601772899575	2.18264624393359e-14	7.51858670085776e-14
RASAL2	1.23254548307818	6.70198195966815	44.3904277972728	2.68999167541629e-11	7.6805009160602e-11
RUFY3	1.23278013625205	5.54005109741775	63.6583722614368	1.47978743337134e-15	5.5015331588902e-15
PNPLA8	1.23279159477485	7.11012272315218	48.782296142336	2.86009887394297e-12	8.6792223946453e-12
GDE1	1.23306094401734	7.29031719725243	36.8189108762614	1.29626759447808e-09	3.30394528972012e-09
ZSWIM7	1.2331625425424	2.36578806094945	16.1227185087245	5.93675806092843e-05	0.000104427671456347
SNX30	1.23337557922487	5.62744643077156	47.6846558956371	5.00594381873176e-12	1.5007358770382e-11
TGS1	1.23374023920726	5.19937769248963	52.7561206196026	3.77644649730184e-13	1.20825677191024e-12
PRELID2	1.23422255598799	3.1001796358383	29.9177433923326	4.50768836766256e-08	1.01689097214875e-07
TMEM219	1.23433737578361	4.70497971202568	54.9727564323715	1.22212149884982e-13	4.03112556794531e-13
U2SURP	1.23443219839894	7.03601779221065	68.6159867420977	1.19630358992117e-16	4.69815085237923e-16
UBE3A	1.2352307633659	7.40398735350559	75.7460326178937	3.22598624273966e-18	1.37538990322689e-17
ARID2	1.23534120595373	6.15228895872307	52.4944408366059	4.31467953344106e-13	1.37466457368551e-12
WDR26	1.23560760907212	6.33925810342833	46.6295520291737	8.57571762048644e-12	2.53207486610379e-11
IQGAP3	1.23568248849966	1.59993687277123	7.45092454271977	0.00634038730715147	0.00910296950910971
HAUS8	1.23646853791424	3.9707838286951	37.9196009602553	7.3720843030445e-10	1.90689473037234e-09
KDM8	1.23670505451062	3.28599269175094	29.7865864833118	4.82317529134907e-08	1.08673116234327e-07
SLC25A38	1.23745705823278	5.54560657349622	50.5368556803442	1.16947829338611e-12	3.64141997822324e-12
IRAK1	1.23755532960175	5.37520476596693	68.2794672276918	1.4189077213751e-16	5.55545017685932e-16
DGKZ	1.23790533688232	7.07981849946651	54.7698520423459	1.35503520015388e-13	4.46041066268111e-13
PRRC2C	1.23819508410662	7.08803149530643	44.180880300055	2.99391310425106e-11	8.52561212310133e-11
CHD6	1.23837649036682	5.84871849681547	71.9686571661377	2.18642734793657e-17	8.94050523346164e-17
LOC102899347	1.23863798384873	2.85590852155103	26.2982059088595	2.92560323785823e-07	6.20074033831679e-07
SFT2D3	1.239150053124	3.98818904272994	39.8399852579302	2.75643914637485e-10	7.32079812001574e-10
ZSCAN29	1.23952933034653	4.84006383318378	50.6896346483128	1.08189427077602e-12	3.37277989127346e-12
BMP2K	1.23967082762919	6.2835399030786	52.3263592207469	4.7002294336038e-13	1.49565405884994e-12
PRR13	1.24034783615615	5.48924317639801	65.1967007667256	6.77829135328525e-16	2.56512979998004e-15
E2F7	1.24036432257867	0.45753783442253	6.2159494095563	0.0126604439164798	0.0175552892367315
NUDT16L1	1.24038715384695	2.92639357537231	34.6792946386269	3.887443498465e-09	9.55888632978133e-09
ST6GALNAC4	1.24085505561709	6.6485361336897	36.7821194325693	1.320962426997e-09	3.36356415024292e-09
