genes	4438	4460	4474	4501	4510	4520	DC1MINUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	X2654MINUS	X2654PLUS
STARD13	3.6630865731413866	4.061402326591122	3.53140358244059	3.3756677380973636	3.7607196108618157	4.001490683716362	5.105615854530685	4.89575014782486	5.021847454660423	5.847608894822362	6.023875890757558	5.4808742595565265	5.3563847989652
RFC3	2.8820922487964866	3.0032173377333273	3.185198131147187	2.9318098890024915	2.5454778606005446	2.988515095649587	3.411803801309173	3.4376545628473316	3.147626757408438	3.460899891152549	3.7390927973874115	2.9680133211524273	2.894121315426458
NBEA	9.517851744268704	9.548687994308263	9.732494890149942	9.864433916522774	9.745430000040818	9.529328944214644	5.238474319322389	5.720199450548256	5.5872981948183655	5.076396903265881	5.056420488432349	5.5045962204678345	5.317958727639969
MAB21L1	-1.4233313375334593	-1.7166718227368165	-0.9045022293753222	0.1806473543228177	-1.3173537140301883	-1.6939862851841265	3.2979103387953823	2.7786075462832542	3.0413439734791035	-1.6451079252500642	-2.098045639360589	2.517733201960217	2.071650758293143
DCLK1	-2.4061597660751395	-1.9799289655954033	-2.353845361818823	-0.861701260710949	1.8311028692130569	-2.4755978775086147	6.179727660429251	5.8777125056404005	6.06938247575627	5.8705500612552255	6.01777470399541	5.273294098017088	5.274664378416218
SOHLH2	-3.372417871652196	-4.307213091646911	-2.763626436972111	-2.203505394933852	1.1077272592117333	-3.1183838281631453	2.8721351450531554	5.1753103875316855	5.062128484689246	1.7802535733539968	1.9502075602734825	-2.0855307711829663	-2.2910031767886996
SPART	4.493266898565761	4.665249777851137	4.348097646638722	4.515654786261254	4.0475492815691645	4.304923390913803	6.999612957356902	6.920230979465633	6.855009891487784	7.029626970156559	7.095578550728481	6.5904009711455425	6.8455642641020225
RFXAP	4.625640357942878	4.823588192964486	4.491493770736997	4.153244417529942	4.247276544551788	4.378503662413821	3.7274816374584554	3.998582547905312	3.7916752452473377	4.028434890680055	4.149461956153017	3.4717889059820495	3.521619232767708
SMAD9	-0.5245246272262865	-0.6005950995794608	-0.779453515568937	-4.307213091646911	1.6002474409976044	-1.1898404576742727	6.648437243784601	7.077476832769944	7.053147028281928	6.255325935805728	6.268453915048317	6.135978344909828	6.157288018636148
ALG5	4.031359398360384	4.3754195551654	3.925093681154191	4.040919220207154	3.8511572133830727	3.795291893928446	4.751417437567859	4.536122049061224	4.3664416989438255	4.467652697616738	4.68936701507228	4.715485179174755	4.793805109208688
EXOSC8	2.908876228674597	3.108830508551767	2.9705138122857466	3.279936546248434	2.9896042678149914	3.226299257858077	2.8721351450531554	2.6258900118417494	2.21719891543276	2.848758887050583	2.923445666891491	2.4213235247820872	2.644921719968415
SUPT20H	5.455769405706919	5.32882703633843	5.354858842951326	5.923429188011456	5.7981959503830804	5.232899804580687	5.016403587295566	4.575906189776558	4.4163619330569155	5.162571332734324	5.327006764878363	4.794589510962668	4.717133180643929
POSTN	-1.8326222404537191	-2.7177858519028066	-2.353845361818823	-2.203505394933852	1.3252807972343024	-1.420002967352131	12.269809985723425	11.559251472207418	11.526143630203462	12.198820785126854	12.340358288562912	12.194680372835288	12.312499446880572
UFM1	5.620117131541809	5.78029020896305	5.546214987488557	5.271190008690764	5.083155122254336	5.58536029520415	6.368669367131767	6.388426929995954	6.324238606271011	6.225235266920358	6.313424868274618	6.422070676712374	6.583942304194032
FREM2	0.31934876613361884	-0.3940757230303792	0.879877366620148	0.8478204646510915	3.328708278777433	0.20086717881418353	-0.07679332474050482	0.5553755122693765	0.7208857727490307	-1.0783909342834221	-1.372856418509356	1.1837562704232245	1.035752588347679
PROSER1	3.9347509024101273	3.493864638109723	3.6417443463316777	4.478402156984803	4.247276544551788	3.10147609686288	1.3833949967361843	1.214730474492315	1.5633471930318434	1.414511353864459	1.7812157114966112	1.467418422797577	1.1061674165526985
NHLRC3	5.485729980107283	5.2674261251568675	5.2796052112837595	4.864021126650495	4.91722528775697	4.91825715825092	6.028233171732721	6.15144332397037	6.023949268279907	6.046225861212548	6.1313874516678775	6.017314178347007	6.1510559983328115
LHFPL6	-1.6135107850711818	-1.7166718227368165	-1.1927238517723129	-2.901731001799928	0.14115248559535884	-3.1183838281631453	7.800492623935971	8.588468404216977	8.50080193603167	7.104512406187298	7.12772353768442	9.03545446567972	8.925028990496724
COG6	5.933348296415584	6.157880714201568	6.078431509284528	6.089696008660001	5.851752926113264	6.059488019419514	5.792739013362756	6.298397849511712	6.232467699958896	6.354265255160478	6.4495865899398215	6.029629557256076	6.123735096978949
FOXO1	7.351713290358777	6.5866959365495825	6.815172257181412	8.154891418312873	7.470524938661116	7.055440373698549	3.79900522697668	3.7031648148119665	3.69251539319014	3.440602308418845	3.7619851224248206	4.385759368467418	4.127925039804633
MRPS31	5.094754108936788	5.203295387899859	5.031243417262472	4.707244535444383	4.671318647601761	4.996295145764636	5.3022223828267085	5.555845557493019	5.453428390958766	5.091121523746329	5.1646903751505135	5.482866055820919	5.548807502301841
SLC25A15	0.9202496372595265	1.0212400203281131	0.879877366620148	1.4415168025666842	0.9852672376470571	0.8956335628543396	3.1956093467032796	2.752805418168922	2.71950779086479	3.8742818923431774	4.003414653289669	3.7746268487621664	3.785742665387324
THSD1	-0.26303515801782185	-1.1313381700423397	-0.36574281057050706	-0.04871740562536125	1.3252807972343024	-0.1667781704281878	1.2262129226229554	1.8390876006385386	2.0246468256557226	1.9040153672765112	1.4192148158880629	0.29017973136734987	-0.3801777059866449
VPS36	5.142555356493516	4.869392256485316	5.290344336119963	6.033931444073304	5.545390425297094	5.153902478277468	5.444324652460629	5.591462010442982	5.534025770033679	5.684570278557999	5.918658978847426	5.7964826576658135	5.576974263323387
CKAP2	2.5376798039218853	2.6419390704398653	2.9882110056465594	3.8788271768672806	2.8907238140161393	3.079580408778971	3.115691571250143	1.66557345036756	1.6986073270031277	2.785788090637501	2.935003211033519	2.2634345736734973	2.521523631727273
NEK3	3.4546955678118505	4.07014608228195	3.7494403505689853	3.981297210601978	3.5392229640509667	3.683605627785823	3.209675924372918	3.3993621790780963	3.2168734096470435	4.123813452124727	4.3613079930755765	3.781116170212208	3.938289964108502
NEK5	1.2624172276868908	0.45411905149314286	0.8414486074247017	1.4850976367239221	2.629653283866129	1.0833739722535172	0.7749792583563312	0.7418085509032338	-0.2772789630627993	0.6326369686071166	0.737737785500518	1.4348642993159655	0.41397583053246584
ALG11	3.1893530947919664	3.0123198106090885	3.2230575143832936	3.3405087280559242	3.0519495379871664	3.011825962656363	3.74207284045517	3.3938079163285964	3.3598006516047096	3.563015363470508	3.664685413954873	3.687496765299373	3.6684698724743754
ATP7B	3.4667635047566905	3.108830508551767	3.549396698341143	2.9629686651118736	3.952692492721614	3.9720806933268262	1.93381561111433	0.8431016750750135	0.6778726992387483	2.825465742099646	2.5995661939695474	2.127448044926665	2.4955249466734863
DHRS12	3.2324010501020064	2.0744378361841798	3.114442140032486	2.3118287795843298	3.1969552429443775	2.717897126035248	0.5279414881470587	0.5946393533127733	0.540558363932073	1.2138557222089326	0.8148292176488944	0.614745027878869	0.6678653244414618
WDFY2	4.709283588283365	4.129912045665251	4.800305390015404	4.5051089698005935	4.739205354147151	4.364990182931886	4.202218585983201	4.376323351612537	4.439079794698216	4.573974280820556	4.47255256191063	4.199680206942676	4.265049589656654
INTS6	6.848788697961155	6.906490342094746	6.864514669723275	6.6737133472702554	6.426032411225045	6.678634505103933	5.486819167939294	5.165565109304662	5.070467263408813	5.378017408655177	5.452934584376849	5.484855105986374	5.521690929390879
FAM124A	0.31934876613361884	1.454242705193947	0.539288220710721	0.4681012053363181	2.5454778606005446	0.7368276770170674	-0.22028177264511076	-0.28481339400210226	-0.36451256035805313	-0.8612541805571601	-0.05017096833139068	0.3611974018006431	0.4684541337974496
RNASEH2B	4.592980143835603	4.551213436305448	4.837391893654056	4.400880692718558	4.362458561097052	4.539543307917349	4.420521961100393	4.0058828043804215	3.713965047312491	4.291858308713951	4.272995706053171	3.519141543329804	3.58463311566691
LOC102900852	4.210689822946227	3.8793649137530437	4.491493770736997	5.067659634562989	4.43443551830902	3.935978559288596	2.3818374166569405	1.5504739656645266	1.3606848922545778	1.8740559546290727	1.6610947313968847	0.8795348937516175	0.9232344385992116
TRIM13	1.4443019922773517	1.3717732715482394	1.6085631920197725	1.9568896504417428	1.9005165677568574	0.8956335628543396	2.652872255817088	2.616382667489395	2.3600954587097625	2.097932206519484	2.49413374159767	2.1676266723854862	2.521523631727273
SPRYD7	3.8816553596038976	3.8079791127038067	3.578895349173674	3.7860479822398663	3.353674198137019	3.6243433965386576	4.050264520700996	4.094149447326647	4.0024616010718566	3.885587941039571	4.0860817886766565	3.8871900152623877	4.058589927197478
KPNA3	5.902583628263923	5.705096900720183	5.647139427580787	6.291880666661122	5.9118224119712135	5.634996034693009	5.876684785706071	5.9868822896077205	5.778845384319401	5.883765852875769	6.022522299536892	5.874416159061659	5.975261987869193
EBPL	2.943831826022167	2.7655182115410537	2.8205315770477597	3.3285960365852865	3.0519495379871664	2.703652594594039	3.1452673264804023	2.9847789462462946	2.6320736709989636	2.6151724345307623	2.5849679997752206	2.9334750437745636	3.0629566886064765
RCBTB1	6.197813901099885	6.319694429931446	6.130159480176699	5.837772826021007	5.770652956017394	5.898411512785169	4.519830748815599	4.932607759670958	4.841144296629934	4.757472315641921	4.978980458214254	4.535282723219173	4.674318839845887
LOC101100105	6.113972089251825	6.1162714897217345	5.944336362568173	6.2000597273600215	6.161990137369131	6.122415266821236	4.16660570773439	4.5081198271780485	4.553555164645344	4.1396391103299965	4.297825399159298	4.523720093959523	4.390264584095531
CAB39L	5.20872059209582	5.527607985489104	5.393555357887693	5.590871804063286	5.354515123167573	5.46173185542588	5.098073570609951	5.589033732903597	5.498931003886927	4.873688842358661	5.118556332703215	5.04429578553563	4.981111685132478
LOC109497890	5.5019468838709935	5.585168161906802	5.192596404291355	4.971347046808777	4.998622650499692	5.0923631517908685	3.3622910020066414	3.8237299623038195	3.432765553348102	3.1961648025183225	3.2538711127029574	3.463743460506556	3.5722486023122877
CDADC1	6.46625368490627	6.652216724778783	6.27866685903405	6.041249153515274	6.179550445641584	6.304517177159558	4.886706403505079	5.037846663556915	4.933180599343223	4.613042120550387	4.772240871832751	5.030744639739735	4.985788284838378
LOC102901569	-1.1048622198805975	-0.3940757230303792	-1.0414273638260385	-1.735005252861684	0.5395741714858572	0.11736156866110986	0.9527644450728107	1.7198533214316294	1.7822127195799626	0.8938007152437831	1.1284479780863013	-3.15570703211115	-1.7042507658907482
FNDC3A	6.569186690222914	6.501183464742065	6.510652172212585	6.362225703422317	6.078340228839735	6.291480131801587	6.43602839968275	6.756765814183573	6.729645933468587	6.0369605788863145	6.094501786522386	6.436530606075919	6.466728138869197
CYSLTR2	3.225315001184316	1.2843022476186203	3.2959200902903927	2.1315998789684243	3.2511086693228726	1.9976680885036888	0.2838718176232404	2.1732387045028556	1.880335217495576	-0.09687015058238525	-0.8925061847893478	-1.2491147390627195	-0.5868484331547205
RCBTB2	6.4989406716623375	6.63905466103437	6.660277371487122	6.5289648533416464	6.183037003187501	6.824819582228382	5.902893979921291	6.483008571745493	6.345009079557671	5.916285190615093	5.856962772010428	5.690160971699619	5.643596352342448
RB1	6.093687436831527	5.911361511291522	6.159743251647902	6.471892264475936	6.126214986688295	5.977501307106466	4.0345455412560325	4.5234611034512024	4.373198379410689	4.5575748755011425	4.827544162959818	4.170318198380336	4.321635314262601
LPAR6	4.087146245728834	3.551198984916278	4.5581786203446635	3.7054327288012527	4.1790758303034385	4.186999140982195	2.23826519313047	2.2612767207919315	2.2615733092583277	1.7309614982662316	1.7022563917015419	1.8839142213982336	1.8225740026586437
ITM2B	9.11999289366621	9.422819326098182	9.499674798512947	9.405353872197185	9.332188309669842	9.342006567913703	9.371519021196676	9.838979195480599	9.8013571723972035	8.851194278928057	9.012535166228623	10.262654622798117	10.183873596259714
MED4	4.570788535303535	4.859338510764489	4.661058764697707	4.665235788423523	4.122094458371426	4.741291474832563	3.8357490965187813	4.271193486218556	4.070557338933226	3.701664996609523	3.7781172037653685	3.969044222085867	3.838404467875034
NUDT15	4.083232225471575	4.1088501455452775	4.219150048319177	3.958288016077345	3.495024721251529	4.20733477519879	3.4596735706282993	3.9912451630665915	3.9626963508478297	3.318001473068658	3.6259913254041374	4.492425549922018	4.485800375217843
SUCLA2	4.793142240228931	4.823588192964486	4.868779986148105	4.6793750540351216	4.536085316855887	4.765493610312676	6.014275924115882	6.180766643953519	6.0218008710233395	6.1278335492189075	6.404573131639505	6.3087387746210535	6.197152898749324
HTR2A	4.5339828739354715	4.242492766971085	4.385304861828386	3.8541096858530377	4.63104204266812	4.669817655656032	-4.307213091646911	1.2642734466889665	0.44117132104118323	-3.490518627492344	-3.625526431532017	-3.15570703211115	-2.2910031767886996
ESD	5.051337587648171	5.185298843171794	5.320344789778527	4.990374896709213	4.908827151984973	5.1669401905152625	6.499666846755299	6.443902390255219	6.358691771168592	6.400316597374624	6.458623370730293	6.424145275357244	6.407833932600828
LRCH1	6.6355025534800856	6.3727838332380955	6.525878290594201	7.011188119600837	6.30325099584417	6.398158782613387	4.770522292647842	4.789778658613764	4.740223039748306	4.694582790580249	4.883790449872238	5.228886938123126	5.136393457687364
LOC111559803	3.294656371637594	2.606313803657146	2.840154471862815	3.4099902553255754	2.2587425164188306	2.6302406554515607	-0.4664361782978306	1.137072166282016	1.025390515291216	1.0358754400503916	0.2380457965324533	0.614745027878869	-0.19943736258809325
RUBCNL	6.768802673511117	5.774951807989015	6.420654042580519	7.2721083364296595	6.393295780517294	6.367991706741419	4.233535441986851	4.802410950028567	4.814087283667463	4.923902846078024	4.844496289503303	4.558133631416729	4.489098077191773
LCP1	9.861364839853378	10.04744585627395	9.908141232246711	9.553921746462333	9.39742265918664	10.016943455792058	-3.389940988485015	2.1861492902739292	1.8418832895105601	-4.307213091646906	-3.16445473171459	-0.7230790759317128	-1.968000869334516
ZC3H13	6.80192665664282	6.622802893628466	6.716435083382616	6.7792315996097186	6.417177655106537	6.501612044310934	5.621809929224912	5.530759940155672	5.4179257577096545	5.573609166727722	5.725874141298178	5.516312515526093	5.490768522027252
COG3	6.349717714663031	6.262670705626356	6.3726162033915745	6.4334768956617525	6.089530096669666	6.453475242996432	5.722123382698514	5.755275355719398	5.7164512838045365	5.749951790615152	5.805947579557603	5.5957658724130885	5.683005328687683
SLC25A30	4.847226394295085	5.2230317309102885	4.915774075510369	4.796436498272689	4.525138176405312	4.551523192364971	6.133437661905399	5.799004947932179	5.7323046058776965	5.177979728144995	5.243489947404057	6.051267304580689	6.013550929651751
TPT1	11.42449421975795	11.384911931660746	11.806579857723172	11.72875479448969	11.339054722094334	11.650011606409729	11.068110078563553	10.90899834059838	10.849241803772154	10.800206648106416	10.877900914837646	11.05527262456172	11.1159722795263
LOC111557013	1.8278921097972047	1.5067145410956713	1.760464937626479	1.5684981975292946	2.204880281696043	2.152513893651378	-0.22028177264511076	1.4034454369580374	1.3332268215448289	0.5963986711384833	0.3108224681956671	-0.4556115147066845	-0.2869789972232009
GTF2F2	3.6578327032797078	3.519628266470065	3.7285347153996318	3.973668180783213	3.741931322877095	3.8153035711717505	3.652226360039231	3.6621693980384307	3.62618391539342	3.7312109927272457	3.8035591021270245	3.7615599759026535	3.521619232767708
GPALPP1	4.809818311239949	4.886819467416672	4.759666574505911	4.959808698929185	4.848630181819973	4.684398504059548	4.368180573476637	4.215608783219246	4.286376482050866	4.406177294865972	4.501990107782958	4.342538213791155	4.492388258489629
NUFIP1	3.4546955678118505	3.5323395773632935	3.1619962497565464	3.3044714312515997	3.426079900242156	3.2163000456053785	3.7943457381027814	3.556762447733925	3.7916752452473377	3.7683306987583967	3.9445959335784067	3.3373458928211854	3.627160390342731
TSC22D1	6.060228646820908	5.806689868728372	5.935241645644063	6.093220769154633	5.940944548903056	6.034097276267899	6.740330828839249	7.077476832769944	7.041529546959164	6.62493002625087	6.650914595537928	7.047356885208904	6.975270713500384
SERP2	-3.372417871652196	-4.307213091646911	-2.763626436972111	-2.901731001799928	0.35407360193539467	-3.1183838281631453	1.2536281507236589	1.8060142142304312	1.7822127195799626	1.1897352418503084	1.299143245143406	0.927123547308758	0.4684541337974496
LACC1	5.4723246634796325	5.259802837350297	5.477396186215617	5.814472515989056	5.323258052819738	5.423130820802926	3.875997309646724	3.7254465462836834	3.6318295210028935	3.5816723632675704	3.8285600972092126	3.4956594940230548	3.502165572392267
CCDC122	2.3154722391777884	1.9473185089884664	2.18553786098471	2.7826150631323525	2.456085163307104	2.471160077297407	-1.1377900783013823	1.447004517302298	1.4655717388674923	0.7024920699040476	0.16140196763263992	-0.7230790759317128	0.10565732462189781
ENOX1	4.709283588283365	4.078837163691933	5.005405120307021	5.585876373023103	4.848630181819973	4.465496600537949	3.578259780320217	3.388232187433568	3.3183893116912553	2.511953785860013	2.4705025662247	3.1494971094275557	3.054077726290522
DNAJC15	3.4425258321765826	3.4808082118780015	3.859301116981364	3.7773099841527356	3.2774417088887033	3.472996745767846	5.863399447016916	5.032495056539439	4.982620248126684	5.443231327643041	5.55476927913666	6.021430996664777	6.10128415923658
AKAP11	6.117803704181304	5.822300853089153	5.897107869584309	6.591362414765042	6.227611769131138	5.743414222059224	6.510360784608665	6.5955529801197414	6.357840394249806	6.56172730817697	6.488343590297063	5.862226255061791	6.0328859472023195
DGKH	7.543030970754434	7.393834718736627	7.6923305492055585	7.760174753260979	7.644993917848731	7.603529924562376	5.383578644813234	6.194409283236665	6.013175145374368	6.133376859828181	6.023199253896049	5.920702526850807	6.041895885973135
VWA8	5.283969415522347	5.16094882325912	5.2450608060401045	5.4740654941330735	5.572228240571245	5.108671676638144	5.793906596250239	6.579740771531221	6.456578534114604	6.221522363212211	6.227920505774018	6.097497994851647	6.060857192631662
RGCC	5.376428922488272	5.659474074931815	5.547707619735078	4.626839262618819	4.398895865079832	5.46173185542588	0.8487424822348263	3.0140367343923073	3.0242748370278534	0.122862953921332	0.3458788479593207	6.263109616630649	6.154175373544817
NAA16	6.531621710978814	6.247332892304579	6.248695614922994	6.208209588604373	5.9160188818153125	5.879527418083528	4.307342313357453	4.466393840836622	4.289951552325379	4.271892396612479	4.390982975482	3.9169596175164045	3.7477011775212796
MTRF1	4.662832334772864	4.813208960794244	4.506922349725153	3.549951825161306	3.952692492721614	4.4442351793289205	3.291311392428054	3.586281950190854	3.5447340544965593	3.146903086188641	3.28129477042983	3.3106810139331966	3.4489689939481383
LOC101088295	3.9304001502758834	4.065780828596909	3.9158764552800154	3.123260700478198	3.224286031090316	3.96014674816167	4.2540419435024015	4.68225266564932	4.648514303959292	4.322685494560174	4.418002254685165	4.427723251751504	4.295504578934637
LOC101090830	3.519853785099185	3.839006523013935	3.44433459634189	2.8340801577266443	3.111711828465336	3.3411773630703223	4.326832982242006	4.733723340963774	4.686985275940349	4.6881403883803605	4.747874713199408	4.701868925161764	4.761443339637541
WBP4	4.481419539218755	4.6909875753689665	4.5038498054988345	4.520898926721511	4.410839957573441	4.12421365280306	4.712431567778544	4.541155479126878	4.678827418938504	4.64443976724105	4.746235576652582	4.512064045585351	4.63615669232065
ELF1	7.852214871592429	8.092063360742106	7.756342879075013	7.882347756319586	7.5482805526072685	7.865862383274922	5.781010916873467	5.896490837743793	5.84959551884039	5.6606392695248315	5.829360161816472	5.138278474368651	5.146870817765596
LOC109498230	3.3736929363972252	3.4808082118780015	3.2080327707963563	3.6868895987530532	3.353674198137019	3.578242426887445	1.1982666205769006	1.3355369738780873	1.5867896470178564	1.2375795537220216	1.206815404011611	0.9731924416407695	1.3286326934445454
SUGT1	5.219459015332622	5.140338407322071	5.186860371427363	5.016599190100474	4.681214527241548	4.999213919149129	6.113001565253165	5.8747250343716235	5.771192105013393	5.980083411457462	6.154434630337352	5.9541091955848096	6.190078299432666
LOC111559877	0.088920639054485065	0.39966175520862485	-0.4585867584715864	-0.1787028393071009	0.9852672376470571	-0.9913951537221587	0.48231950654879235	0.9068834055676865	0.44117132104118323	-4.307213091646906	-3.625526431532017	-4.307213091646911	-4.307213091646911
DIAPH3	1.4443019922773517	1.2843022476186203	1.760464937626479	2.103911549226657	2.9896042678149914	1.5964309165033468	1.0807313559326361	-2.9257630505873693	-2.762761823250889	0.070986917090095	0.12149701846259586	-2.0855307711829663	-2.707832809693185
TDRD3	5.15566069611596	4.908920933945903	5.346307429065298	5.364570432813836	5.1978926319711585	4.60231635549681	3.803649715479304	3.5715976987908284	3.4773471735835	4.136487836203559	4.3353772485473865	3.652532273628546	3.3067059927977014
PCDH9	2.1606443041703027	2.2539966700898324	1.303947047912927	2.947473394839541	2.856198036068382	3.011825962656363	5.995115347268393	7.145570128309048	7.075587312262576	5.9888466241665155	5.8455257955536934	6.613311284097875	6.56921672680222
MZT1	5.212308954882572	5.47754837150165	5.30630460774731	4.868141862521241	5.00651539226864	5.257486982076017	5.6658403740526575	5.7068229624433595	5.524952598549399	5.548933321253897	5.55476927913666	5.168293044090627	5.235931212186048
BORA	4.133304491782934	4.513245200737929	4.230346971931863	4.146474570851306	4.01661818654362	4.535527804242178	1.9506647091294602	1.570306262869609	1.3332268215448289	1.7141493118863562	2.016982278187727	1.8096834801434827	1.801507822521816
DIS3	5.583178949566286	5.686736280416491	5.5083882784876925	5.280495621517568	5.045344110270066	5.616106918502333	4.837730793321319	4.891815053227431	4.7454403401786776	4.967115986415483	5.005258382479517	4.452327913727187	4.6656013621491255
PIBF1	3.8726129681451313	4.061402326591122	3.9924074302094716	4.288531911542088	4.122094458371426	4.113478524230823	3.5673766158840534	4.157796375188993	3.9079113926971303	3.722830842697817	4.003414653289669	3.57995362083662	3.603012803364015
KLF5	2.626422847830573	2.1423455992347686	2.2158973562154505	3.1640534638939677	2.8907238140161393	2.5369117730614557	1.8283668786017062	2.0230297314538657	2.3464261366014942	1.2609195709867191	1.3344811112753692	3.8194508154541924	3.858942483702928
KLF12	6.158363390686444	5.97210323381513	5.863942211656623	6.112454507257779	5.834120591147779	5.746891512962578	5.356966411634889	5.095440248880135	4.937745780767568	5.450862543323451	5.406990058504191	4.775216327999481	4.80443303554578
TBC1D4	6.513557049867317	7.25980946960234	6.436049035053059	6.625842752020826	6.322347676663619	6.748816543905915	6.702284251246946	6.339426940180578	6.3111035495793955	6.699961437102737	6.629734809542684	6.471055751695672	6.512009401722492
UCHL3	3.8589422188863556	4.0393082425704	4.069245436601532	3.7685187398074884	3.495024721251529	4.171557068433227	6.60253205520998	6.603394566436469	6.595235252879805	6.744107886159797	6.846805292734256	6.540593441296471	6.618230575480044
COMMD6	2.8820922487964866	3.2230045167264634	3.106361798502984	2.7999748857361277	2.5014737733193373	3.175595404173007	4.042426439270428	4.094149447326647	4.115575728413982	4.0318309596542505	3.9388670308818954	3.7549818885068253	3.7586729145220517
LMO7	0.20873033583120928	0.28416313496955936	0.6765984054505589	0.07051833456325057	2.5454778606005446	1.126725560304642	8.016434075533747	8.838931031214203	8.787517195508007	7.352122853941263	7.357397200935949	9.084811721224447	8.98055864449618
KCTD12	7.782416188215634	6.828758882521458	8.122634503202198	7.792514848463021	8.302558731384059	7.922310882646302	7.686929293131226	7.242231913943461	7.0786909476479005	7.585807847941881	7.697535003398007	5.608592865957188	5.520079852782902
CLN5	5.99401952802616	5.495510944886119	6.0386462234310185	5.524541794350598	5.614156591408564	5.732931777394073	6.625667224243461	6.882060222185604	6.758317762123971	6.443031465159713	6.55211885217513	6.646564543994926	6.780439108663409
FBXL3	6.517913242364975	6.288189146357943	6.085642196163394	5.848240740408503	5.704264227841979	6.13838944446193	5.927572075415346	5.929495989622969	5.859253414163007	5.7017286538802585	5.747337616775304	5.535630679462321	5.659782025094171
LOC109498698	2.2748672231567393	2.1588345941229496	2.399039838437891	2.947473394839541	3.0211136537554037	1.9976680885036888	1.0497879410730016	-0.21525861918129915	0.7208857727490307	0.122862953921332	-0.005301280455690679	-1.0516825508954109	0.9232344385992116
MYCBP2	8.4966818944814	8.699301910054505	8.370270323804336	8.661650703059	8.560872300829244	8.599741393629431	8.081943220718527	8.335496090255097	8.261179495435954	8.142056698488034	8.181073037291917	8.91412463934878	8.853109296517035
SCEL	1.9532718019343613	-1.1313381700423397	0.539288220710721	1.527400494683342	2.0907196819092473	-2.0324951428232056	0.053706097921987585	0.24579182285044965	-0.9033107383654768	-0.35618972888597	-0.4704500940732756	1.4015586069587782	1.268493099938335
EDNRB	-2.0910757933557718	-3.3038632426926933	-2.0350803388311713	-0.4801559447518296	0.703917768469833	-3.1183838281631453	4.205731996531392	4.283260111649774	4.293517785292206	3.5535955990838892	3.8285600972092126	7.05205990123306	7.026667231906564
RNF219	4.502089005219484	4.956855779567105	4.375252231307255	4.112140464471014	4.2203818954891705	4.478104659325366	4.8309216052656945	4.777034780610141	4.614702452977086	4.68382941522127	4.859736345870379	4.5656708721151364	4.445628553197249
RBM26	7.095098729888486	6.843496765136311	6.771766307941116	6.952240334321812	6.701135552338768	6.6492053948749605	5.408184821368234	5.455443290621985	5.304087285144773	5.421387730490019	5.48178635092891	5.025288339592291	5.222125132533608
NDFIP2	7.083389654521412	7.4828844942801265	7.295625057777424	7.136050696842647	7.0282639156478846	7.476812085763812	6.4758573792608916	6.2766830262686195	6.175625653467911	6.2473142341488845	6.331574597716046	6.299727664853095	6.3096035454897565
SPRY2	-0.26303515801782185	-0.6005950995794608	0.2178916745423824	-0.321570044215811	-1.3173537140301883	-0.8169749323472267	4.050264520700996	4.393123618301774	4.455090572551253	3.534569524919037	3.600816251758147	4.3512866533765555	4.291732678685502
GPC6	-2.0910757933557718	-2.3021912305112315	-2.0350803388311713	-1.735005252861684	0.703917768469833	-0.9913951537221587	6.839215281604672	8.095713727691393	8.087437366972713	7.290726937018202	7.363023154307227	7.721937305283858	7.694137034672083
TGDS	4.536847656014363	4.007796814789885	4.385304861828386	3.6868895987530532	3.7975777026555435	3.7613096085736872	3.7274816374584554	3.760396641793862	3.6374531201160853	3.6539773465253274	3.859214132677267	3.3461257793548786	3.2534035909376895
GPR180	4.553917905103158	4.339707049323072	3.9747619542193684	4.0039451904336865	3.9028179113282153	3.95414255125368	4.260813178224589	4.062991946071369	3.8606123993580503	4.672995285437841	4.685950958325994	3.934530913242448	4.218126654589496
ABCC4	3.075754185499658	4.676745522665202	3.45073111131129	3.508314638792944	4.233891890201472	3.935978559288596	4.377556357339547	4.431579753889747	4.345979692690771	5.017661718456167	5.266543026039731	4.284342462447722	4.3104943310298385
DZIP1	-3.372417871652196	-3.3038632426926933	-2.353845361818823	-0.4801559447518296	0.9852672376470571	-3.1183838281631453	6.787399634704892	6.745907188968224	6.72767012877609	6.765174651888046	7.0428089944372445	7.344330022308879	7.355050036893146
DNAJC3	7.047681203524453	7.207271193596652	7.237157791540735	6.866269195448718	6.923775283617227	7.1451374967798795	8.12456116365732	8.04301857860178	8.060741836157597	7.950794623768833	7.9846239718624865	8.071772994950727	8.125602126187154
UGGT2	-1.2553269661707764	-2.7177858519028066	-2.0350803388311713	-0.861701260710949	1.758179847893968	-2.4755978775086147	7.365874935965524	7.446504969306317	7.421544113505271	7.221777586031773	7.366761638379456	6.875312089266775	6.917698827576289
MBNL2	6.947359717162625	7.592778621882499	7.425921286378036	7.557565479448834	6.669172045810072	7.0040574593151845	7.322034282088664	7.249553795702505	7.274559102207042	7.222149240949027	7.284733262310362	7.211301235608653	7.26076494153899
RAP2A	6.5579490330248955	6.917433741123038	6.767288952540604	6.4920587436604835	6.089530096669666	6.513909724003883	5.96847628818397	6.0745487876919215	6.028236488656088	6.189950860128202	6.229681210294001	6.424145275357244	6.556698586198314
