LOC111559858	10	5	5
KCTD12	1800	9	1791
ACOD1	12	4	8
CLN5	279	8	271
FBXL3	297	10	287
LOC109498698	46	21	25
MYCBP2	2153	32	2121
SCEL	24	10	14
LOC109498704	2	2	0
SLAIN1	156	6	150
EDNRB	9	3	6
LOC109492603	1	0	1
LOC109498710	18	10	8
POU4F1	6	0	6
RNF219	106	2	104
LOC109498732	15	5	10
LOC109498727	1	0	1
LOC109498734	12	5	7
RBM26	593	8	585
NDFIP2	744	11	733
LOC109498753	8	5	3
LOC109498754	3	3	0
LOC109498764	3	3	0
LOC109498761	10	7	3
LOC109492605	0	0	0
LOC109498776	3	1	3
SPRY2	2	1	2
LOC111560110	4	2	2
LOC111556774	0	0	0
LOC109498777	2	2	0
LOC109492609	1	1	0
LOC109498787	5	5	0
LOC109498786	10	6	4
LOC111556984	0	0	0
LOC111556727	0	0	0
LOC111560115	7	0	7
SLITRK1	4	1	3
LOC111560117	0	0	0
LOC111556999	0	0	0
LOC111560056	0	0	0
SLITRK6	4	2	2
LOC111560120	3	1	2
LOC109498813	14	10	4
SLITRK5	13	5	8
LOC101093984	1	0	1
LOC111556882	1	0	1
LOC109498814	0	0	0
LOC111560123	1	1	0
LOC109492621	3	1	2
GPC5	11	3	8
LOC111556710	1	0	1
LOC111556930	2	1	1
GPC6	9	4	5
LOC109498840	20	7	13
DCT	11	3	8
TRNAF-GAA	0	0	0
TGDS	79	2	78
GPR180	85	7	79
LOC111560128	34	23	11
SOX21	1	0	1
LOC111556548	5	1	4
LOC109498853	0	0	0
LOC109498862	8	5	3
ABCC4	107	14	93
LOC111560130	1	0	1
CLDN10	5	3	2
DZIP1	11	4	7
DNAJC3	692	7	688
LOC109498873	14	17	0
UGGT2	19	7	12
HS6ST3	16	8	8
LOC109498887	8	3	5
OXGR1	5	5	0
LOC111556794	0	0	0
MBNL2	580	7	573
LOC111560143	35	26	9
RAP2A	388	6	382
IPO5	698	9	689
FARP1	76	63	13
LOC111560147	1	0	1
LOC109498918	19	16	3
STK24	1525	0	1525
LOC109492627	0	0	0
SLC15A1	8	2	6
DOCK9	509	14	495
LOC109498988	24	14	10
LOC111560153	7	1	6
UBAC2	456	19	437
GPR18	93	18	75
LOC101101025	492	15	477
TM9SF2	511	7	504
CLYBL	47	12	35
LOC109499019	4	3	1
LOC111556737	1	1	0
ZIC5	9	5	4
LOC111560162	18	8	10
ZIC2	1	1	0
LOC109499045	1	0	1
PCCA	186	6	180
GGACT	139	49	91
LOC102901352	11	0	12
TMTC4	49	3	46
LOC111557002	0	0	0
LOC109499053	1	0	1
NALCN	27	16	11
ITGBL1	2	1	1
FGF14	7	6	1
TPP2	812	5	807
LOC111560175	6	4	2
METTL21C	12	11	1
CCDC168	73	35	38
TEX30	145	8	157
LOC109499075	7	24	3
LOC109499083	2	1	1
KDELC1	68	2	66
LOC101085685	406	12	394
LOC101085945	6	1	5
SLC10A2	4	3	1
LOC109499097	0	0	0
LOC109499098	16	7	9
LOC111560119	5	2	3
LOC109499113	6	2	4
LOC109499114	1	0	1
LOC109492637	1	1	0
EFNB2	15	9	6
LOC109499129	5	4	1
ARGLU1	573	2	571
LOC111557028	0	0	0
LOC109492638	2	1	1
FAM155A	12	8	4
LOC109492640	1	1	0
LIG4	80	2	79
ABHD13	163	11	153
TNFSF13B	62	1	61
MYO16	24	7	17
LOC109499157	8	8	0
LOC109492647	7	2	5
LOC109499163	2	2	0
LOC109499166	6	3	3
LOC109499170	6	2	4
IRS2	272	7	265
LOC109499171	7	2	5
LOC109492654	1	1	0
COL4A1	51	19	32
COL4A2	48	24	24
LOC102899513	2	2	0
RAB20	32	4	28
LOC109499192	1	1	0
NAXD	186	7	179
CARS2	57	5	52
ING1	235	6	229
ANKRD10	278	4	275
LOC109499207	21	18	4
LOC109499197	5	1	4
ARHGEF7	1121	6	1115
LOC102899894	18	14	5
TEX29	5	3	3
LOC111560204	3	1	2
LOC109499233	1	1	0
LOC109499227	12	5	7
SOX1	7	6	1
LOC109492657	4	4	0
SPACA7	1	1	0
TUBGCP3	320	5	315
LOC109492658	7	6	1
LOC109499271	0	0	0
LOC109499252	3	0	3
LOC102900112	17	10	7
ATP11A	485	13	472
LOC111560214	2	0	2
MCF2L	83	18	65
LOC109499308	0	1	0
F7	16	10	7
F10	9	7	2
PCID2	131	6	125
CUL4A	320	7	313
LOC111560228	91	84	8
LAMP1	1585	7	1579
GRTP1	22	8	14
LOC111560226	3	1	2
LOC105260444	13	3	10
ADPRHL1	16	2	14
DCUN1D2	43	1	42
TMCO3	183	4	179
LOC102900920	2	1	1
TFDP1	142	9	133
ATP4B	3	2	1
GRK1	16	10	6
TMEM255B	11	5	6
GAS6	31	12	19
CA1H13orf46	10	6	4
RASA3	8261	18	8243
LOC109492661	2	0	2
LOC109499896	2	1	1
LOC111560168	1	1	0
CDC16	231	3	229
LOC111560393	1	0	2
UPF3A	56	5	51
CHAMP1	52	5	47
LOC109499405	2	0	2
LOC101099772	2	2	0
LOC101094075	4	2	2
LOC101100025	3	2	1
LOC101100275	5	2	3
LOC101094566	1	1	0
LOC101100535	3	3	0
LOC101094818	5	4	1
LOC101100780	1	1	0
LOC101101026	6	4	2
LOC101101283	2	0	2
LOC101095073	3	2	1
LOC101080353	3	2	1
LOC101095308	3	2	1
LOC101081111	7	7	0
LOC101084082	5	5	0
LOC102899961	4	2	2
LYPD8	8	4	4
SH3BP5L	79	10	69
ZNF672	64	7	57
ZNF692	85	22	63
LOC111560286	2	2	0
TRNAL-CAA	0	0	0
TRNAE-CUC	0	0	0
PGBD2	25	1	24
LOC111556715	3	1	2
LOC101085852	3	1	2
LOC101086111	2	0	2
LOC101086367	4	2	2
LOC101086869	3	3	0
LOC101087125	16	9	7
LOC101087376	3	2	1
LOC101087635	3	2	1
LOC101087896	1	1	0
LOC111556948	3	3	0
LOC111556985	2	2	0
LOC102900767	1	1	0
LOC101088904	3	3	0
TRIM58	65	2	63
LOC101082541	2	1	1
LOC101089671	4	2	2
LOC109492694	2	0	2
LOC109499504	2	1	1
LOC101089917	1	1	0
LOC101082797	3	1	2
LOC101090164	6	4	2
LOC101083056	1	1	0
LOC109500764	5	4	1
LOC105260451	3	1	2
LOC109500775	5	2	3
LOC101080302	6	3	3
LOC101101231	1	1	0
LOC101100977	2	2	0
LOC101099980	3	3	0
LOC101098527	1	0	1
LOC101093328	4	3	1
LOC101093577	3	1	2
LOC101093829	2	0	2
LOC101091078	5	5	0
LOC101094321	1	1	0
LOC101091338	2	0	2
LOC101091589	3	3	0
LOC101091839	4	3	1
LOC101094567	2	1	1
LOC101094819	3	3	0
GCSAML	107	1	106
LOC101095546	2	1	1
LOC101095792	3	2	1
LOC101096031	1	1	0
LOC101096283	8	3	5
LOC109492731	731	3	728
LOC101096535	3	3	0
LOC101096784	3	3	0
LOC101097040	18	9	9
NLRP3	166	6	160
ZNF496	61	7	54
LOC101097294	1	1	0
BTNL10	7	3	4
LOC101097782	8	3	5
LOC102901766	19	2	17
RNF187	215	2	213
LOC101098354	68	3	65
LOC101098601	27	1	26
LOC101101285	6	1	5
TRIM17	1	0	1
LOC102899256	1	0	2
TRIM11	82	4	79
OBSCN	297	51	246
IBA57	80	1	79
GJC2	13	4	9
GUK1	311	3	308
MRPL55	63	4	59
CA1H1orf35	135	5	130
ARF1	1225	16	1209
WNT3A	4	4	0
WNT9A	8	3	5
PRSS38	2	0	2
SNAP47	18	0	18
JMJD4	139	8	131
LOC109492746	8	5	3
LOC109497082	15	11	4
LOC109497081	5	2	3
LOC111557322	15	13	2
LOC111560439	126	4	122
MGAT1	1852	8	1844
LOC109499602	11	3	8
ZFP62	365	18	347
BTNL9	6	1	5
LOC101093739	0	0	0
LOC111557337	0	0	0
LOC101093987	2	2	0
LOC101082715	6	5	1
LOC101082972	3	2	1
LOC109492762	5	1	4
TRNAP-UGG	0	0	0
LOC109499615	71	38	33
TRNAT-UGU	0	0	0
TRIM7	385	26	359
TRNAA-UGC	2	0	2
TRNAK-CUU_1	7	0	7
TRNAV-AAC	0	0	0
TRNAK-CUU_2	2	0	2
TRNAV-CAC	1	0	1
TRIM41	142	42	100
RACK1	3341	0	3341
LOC111556989	26	0	26
LOC111557009	20	0	20
TRIM52	132	17	115
LOC101094232	141	14	127
FELCATV1R2	2	0	2
LOC111560557	2	1	1
LOC111556195	9	3	6
LOC102901511	8	5	3
LOC102901611	11	6	5
FLT4	35	19	16
SCGB3A1	7	7	0
CNOT6	610	10	600
LOC105260654	1	1	0
GFPT2	16	9	7
LOC109499650	6	1	5
MAPK9	158	1	157
RASGEF1C	13	12	1
LOC111556762	0	0	0
RNF130	810	16	794
TBC1D9B	240	7	233
MRNIP	66	11	55
SQSTM1	656	2	654
MGAT4B	78	6	72
LTC4S	8	0	8
MAML1	327	8	319
CANX	2649	15	2634
CBY3	33	11	22
HNRNPH1	1855	21	1834
RUFY1	473	16	457
ADAMTS2	22	10	12
ZNF879	87	4	83
GRM6	28	17	11
ZNF454	33	7	26
ZFP2	76	17	59
ZNF354B	80	2	78
LOC101097942	2	2	0
PROP1	11	4	7
LOC109499730	8	2	6
LOC111560493	3	1	2
LOC109499726	0	0	0
LOC111560612	1	1	0
LOC101087636	309	1	308
CLK4	240	3	237
COL23A1	19	13	6
PHYKPL	87	50	37
HNRNPAB	580	4	576
LOC109499744	7	3	4
LOC102899803	23	0	24
NHP2	91	7	86
RMND5B	326	28	299
N4BP3	69	14	55
LOC109499762	9	6	3
B4GALT7	60	3	57
TMED9	208	1	207
LOC109499769	0	0	0
LOC101099424	9	3	6
YTHDC2	318	3	315
LOC111556766	0	0	0
LOC105260504	2	2	0
KCNN2	10	5	5
TRIM36	116	2	114
PGGT1B	162	2	160
CCDC112	31	6	25
LOC109499806	0	0	0
LOC102900481	6	4	2
FEM1C	314	5	309
LOC101090324	53	1	52
TMED7	634	3	631
LOC109499826	2	1	1
CDO1	2	1	1
ATG12	270	3	267
AP3S1	258	1	257
LOC109499833	5	5	0
LOC109499835	3	3	0
LVRN	16	7	9
LOC111557054	0	0	0
ARL14EPL	7	1	6
COMMD10	74	7	67
SEMA6A	31	5	26
LOC109499869	9	5	4
LOC111560530	6	2	4
LOC109499875	1	0	1
LOC111557061	0	0	0
LOC111556922	0	0	0
LOC111560532	3	1	2
LOC109499886	4	1	3
LOC101080505	103	5	98
LOC111556245	62	6	56
LOC111560539	3	2	1
DTWD2	51	9	42
DMXL1	1170	14	1156
TNFAIP8	521	6	515
LOC109499912	39	39	0
HSD17B4	392	10	382
FAM170A	12	4	8
LOC111556745	0	0	0
LOC109499926	2	0	2
LOC111560545	0	0	0
LOC111556982	0	0	0
PRR16	8	7	1
LOC111560548	1	1	0
LOC109499944	1	0	1
LOC109499940	8	4	4
